experiment_dir,source_file,source_name,plate_id,time_hr,read_datetime,actual_temperature,excitation_emission,row_id,col_id,well_id,sample_label,treatment,shell_color,treatment_group,size_mm,weight_mg,is_blank,layout_status,duplicate_timepoint,value,delta_value,mean_blank_value,normalized_value
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.0.txt,plate-K-T0.0.txt,k,0,2026-04-01T07:38:44Z,23.1,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,205,0,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.5.txt,plate-K-T0.5.txt,k,0.5,2026-04-01T08:10:41Z,24,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,204,-1,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.0.txt,plate-K-T1.0.txt,k,1,2026-04-01T08:41:50Z,24.7,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,205,1,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.5.txt,plate-K-T1.5.txt,k,1.5,2026-04-01T09:15:06Z,25.3,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,206,1,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.0.txt,plate-K-T2.0.txt,k,2,2026-04-01T09:45:55Z,25.5,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,208,2,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.5.txt,plate-K-T2.5.txt,k,2.5,2026-04-01T10:19:22Z,25.7,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,213,5,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.0.txt,plate-K-T3.0.txt,k,3,2026-04-01T11:27:59Z,26.2,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,217,4,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.5.txt,plate-K-T3.5.txt,k,3.5,2026-04-01T12:02:29Z,26.4,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,218,1,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T4.0.txt,plate-K-T4.0.txt,k,4,2026-04-01T12:33:43Z,26.4,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,222,4,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.0.txt,plate-K-T0.0.txt,k,0,2026-04-01T07:38:44Z,23.1,"528/20,528/20",C,2,C2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,340,0,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.5.txt,plate-K-T0.5.txt,k,0.5,2026-04-01T08:10:41Z,24,"528/20,528/20",C,2,C2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1015,675,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.0.txt,plate-K-T1.0.txt,k,1,2026-04-01T08:41:50Z,24.7,"528/20,528/20",C,2,C2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2539,1524,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.5.txt,plate-K-T1.5.txt,k,1.5,2026-04-01T09:15:06Z,25.3,"528/20,528/20",C,2,C2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,4264,1725,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.0.txt,plate-K-T2.0.txt,k,2,2026-04-01T09:45:55Z,25.5,"528/20,528/20",C,2,C2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,5638,1374,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.5.txt,plate-K-T2.5.txt,k,2.5,2026-04-01T10:19:22Z,25.7,"528/20,528/20",C,2,C2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6856,1218,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.0.txt,plate-K-T3.0.txt,k,3,2026-04-01T11:27:59Z,26.2,"528/20,528/20",C,2,C2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9098,2242,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.5.txt,plate-K-T3.5.txt,k,3.5,2026-04-01T12:02:29Z,26.4,"528/20,528/20",C,2,C2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9691,593,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T4.0.txt,plate-K-T4.0.txt,k,4,2026-04-01T12:33:43Z,26.4,"528/20,528/20",C,2,C2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10224,533,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.0.txt,plate-K-T0.0.txt,k,0,2026-04-01T07:38:44Z,23.1,"528/20,528/20",C,3,C3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,341,0,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.5.txt,plate-K-T0.5.txt,k,0.5,2026-04-01T08:10:41Z,24,"528/20,528/20",C,3,C3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,931,590,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.0.txt,plate-K-T1.0.txt,k,1,2026-04-01T08:41:50Z,24.7,"528/20,528/20",C,3,C3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1795,864,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.5.txt,plate-K-T1.5.txt,k,1.5,2026-04-01T09:15:06Z,25.3,"528/20,528/20",C,3,C3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2584,789,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.0.txt,plate-K-T2.0.txt,k,2,2026-04-01T09:45:55Z,25.5,"528/20,528/20",C,3,C3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,3368,784,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.5.txt,plate-K-T2.5.txt,k,2.5,2026-04-01T10:19:22Z,25.7,"528/20,528/20",C,3,C3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,3947,579,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.0.txt,plate-K-T3.0.txt,k,3,2026-04-01T11:27:59Z,26.2,"528/20,528/20",C,3,C3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,5913,1966,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.5.txt,plate-K-T3.5.txt,k,3.5,2026-04-01T12:02:29Z,26.4,"528/20,528/20",C,3,C3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6529,616,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T4.0.txt,plate-K-T4.0.txt,k,4,2026-04-01T12:33:43Z,26.4,"528/20,528/20",C,3,C3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6747,218,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.0.txt,plate-K-T0.0.txt,k,0,2026-04-01T07:38:44Z,23.1,"528/20,528/20",C,4,C4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,351,0,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.5.txt,plate-K-T0.5.txt,k,0.5,2026-04-01T08:10:41Z,24,"528/20,528/20",C,4,C4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2369,2018,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.0.txt,plate-K-T1.0.txt,k,1,2026-04-01T08:41:50Z,24.7,"528/20,528/20",C,4,C4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,5034,2665,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.5.txt,plate-K-T1.5.txt,k,1.5,2026-04-01T09:15:06Z,25.3,"528/20,528/20",C,4,C4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10008,4974,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.0.txt,plate-K-T2.0.txt,k,2,2026-04-01T09:45:55Z,25.5,"528/20,528/20",C,4,C4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10886,878,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.5.txt,plate-K-T2.5.txt,k,2.5,2026-04-01T10:19:22Z,25.7,"528/20,528/20",C,4,C4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10325,-561,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.0.txt,plate-K-T3.0.txt,k,3,2026-04-01T11:27:59Z,26.2,"528/20,528/20",C,4,C4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9564,-761,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.5.txt,plate-K-T3.5.txt,k,3.5,2026-04-01T12:02:29Z,26.4,"528/20,528/20",C,4,C4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9717,153,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T4.0.txt,plate-K-T4.0.txt,k,4,2026-04-01T12:33:43Z,26.4,"528/20,528/20",C,4,C4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9684,-33,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.0.txt,plate-L-T0.0.txt,l,0,2026-04-01T07:39:30Z,23.1,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,282,0,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.5.txt,plate-L-T0.5.txt,l,0.5,2026-04-01T08:11:52Z,24,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1905,1623,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.0.txt,plate-L-T1.0.txt,l,1,2026-04-01T08:43:18Z,24.7,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,4624,2719,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.5.txt,plate-L-T1.5.txt,l,1.5,2026-04-01T09:16:22Z,25.3,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6529,1905,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.0.txt,plate-L-T2.0.txt,l,2,2026-04-01T09:47:00Z,25.6,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7695,1166,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.5.txt,plate-L-T2.5.txt,l,2.5,2026-04-01T10:21:44Z,25.8,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,8897,1202,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.0.txt,plate-L-T3.0.txt,l,3,2026-04-01T11:29:28Z,26.2,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10449,1552,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.5.txt,plate-L-T3.5.txt,l,3.5,2026-04-01T12:03:47Z,26.4,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10562,113,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T4.0.txt,plate-L-T4.0.txt,l,4,2026-04-01T12:34:38Z,26.4,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10668,106,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.0.txt,plate-L-T0.0.txt,l,0,2026-04-01T07:39:30Z,23.1,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,330,0,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.5.txt,plate-L-T0.5.txt,l,0.5,2026-04-01T08:11:52Z,24,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1248,918,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.0.txt,plate-L-T1.0.txt,l,1,2026-04-01T08:43:18Z,24.7,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2595,1347,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.5.txt,plate-L-T1.5.txt,l,1.5,2026-04-01T09:16:22Z,25.3,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,4443,1848,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.0.txt,plate-L-T2.0.txt,l,2,2026-04-01T09:47:00Z,25.6,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,5531,1088,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.5.txt,plate-L-T2.5.txt,l,2.5,2026-04-01T10:21:44Z,25.8,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6837,1306,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.0.txt,plate-L-T3.0.txt,l,3,2026-04-01T11:29:28Z,26.2,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9385,2548,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.5.txt,plate-L-T3.5.txt,l,3.5,2026-04-01T12:03:47Z,26.4,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9898,513,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T4.0.txt,plate-L-T4.0.txt,l,4,2026-04-01T12:34:38Z,26.4,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10240,342,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.0.txt,plate-L-T0.0.txt,l,0,2026-04-01T07:39:30Z,23.1,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,301,0,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.5.txt,plate-L-T0.5.txt,l,0.5,2026-04-01T08:11:52Z,24,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,842,541,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.0.txt,plate-L-T1.0.txt,l,1,2026-04-01T08:43:18Z,24.7,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1511,669,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.5.txt,plate-L-T1.5.txt,l,1.5,2026-04-01T09:16:22Z,25.3,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2550,1039,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.0.txt,plate-L-T2.0.txt,l,2,2026-04-01T09:47:00Z,25.6,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,3058,508,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.5.txt,plate-L-T2.5.txt,l,2.5,2026-04-01T10:21:44Z,25.8,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,3830,772,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.0.txt,plate-L-T3.0.txt,l,3,2026-04-01T11:29:28Z,26.2,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,8365,4535,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.5.txt,plate-L-T3.5.txt,l,3.5,2026-04-01T12:03:47Z,26.4,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9604,1239,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T4.0.txt,plate-L-T4.0.txt,l,4,2026-04-01T12:34:38Z,26.4,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10234,630,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.0.txt,plate-L-T0.0.txt,l,0,2026-04-01T07:39:30Z,23.1,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,342,0,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.5.txt,plate-L-T0.5.txt,l,0.5,2026-04-01T08:11:52Z,24,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2151,1809,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.0.txt,plate-L-T1.0.txt,l,1,2026-04-01T08:43:18Z,24.7,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,4435,2284,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.5.txt,plate-L-T1.5.txt,l,1.5,2026-04-01T09:16:22Z,25.3,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,5822,1387,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.0.txt,plate-L-T2.0.txt,l,2,2026-04-01T09:47:00Z,25.6,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6345,523,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.5.txt,plate-L-T2.5.txt,l,2.5,2026-04-01T10:21:44Z,25.8,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7479,1134,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.0.txt,plate-L-T3.0.txt,l,3,2026-04-01T11:29:28Z,26.2,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7569,90,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.5.txt,plate-L-T3.5.txt,l,3.5,2026-04-01T12:03:47Z,26.4,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7376,-193,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T4.0.txt,plate-L-T4.0.txt,l,4,2026-04-01T12:34:38Z,26.4,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7486,110,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.0.txt,plate-L-T0.0.txt,l,0,2026-04-01T07:39:30Z,23.1,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,351,0,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.5.txt,plate-L-T0.5.txt,l,0.5,2026-04-01T08:11:52Z,24,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1612,1261,NA,NA
20260401-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.0.txt,plate-L-T1.0.txt,l,1,2026-04-01T08:43:18Z,24.7,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,3162,1550,NA,NA
