experiment_dir,source_file,source_name,plate_id,time_hr,read_datetime,actual_temperature,excitation_emission,row_id,col_id,well_id,sample_label,treatment,shell_color,treatment_group,size_mm,weight_mg,family_id_group,sample_id_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,area_cm2_measurement,is_blank,exclude_from_analysis,exclude_reason,layout_status,duplicate_timepoint,value,delta_value,mean_blank_value,normalized_value,value_initial,meas_norm_area_mm2_measurement,paper_metabolism_area_mm2_measurement,meas_norm_area_cm2_measurement,paper_metabolism_area_cm2_measurement
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",B,3,B3,NA,selected,NA,selected,NA,NA,blue,48,NA,NA,NA,101.114,NA,FALSE,FALSE,NA,parsed_table,FALSE,2644,1268,181.25,14.587586206896551,325,26.148703443637874,0.0804575490573473,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",B,3,B3,NA,selected,NA,selected,NA,NA,blue,48,NA,NA,NA,101.114,NA,FALSE,FALSE,NA,parsed_table,FALSE,4509,1865,177,25.47457627118644,325,44.59323140217972,0.1372099427759376,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",B,3,B3,NA,selected,NA,selected,NA,NA,blue,48,NA,NA,NA,101.114,NA,FALSE,FALSE,NA,parsed_table,FALSE,6896,2387,174.5,39.51862464183381,325,68.20024922364856,0.2098469206881494,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",B,4,B4,NA,selected,NA,selected,NA,NA,blue,49,NA,NA,NA,112.65,NA,FALSE,FALSE,NA,parsed_table,FALSE,257,0,186.5,1.3780160857908847,257,2.2814025743453175,0.00887705281846427,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",B,4,B4,NA,selected,NA,selected,NA,NA,blue,49,NA,NA,NA,112.65,NA,FALSE,FALSE,NA,parsed_table,FALSE,4549,4292,181.5,25.0633608815427,257,40.38171327119396,0.15712728899297262,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",B,4,B4,NA,selected,NA,selected,NA,NA,blue,49,NA,NA,NA,112.65,NA,FALSE,FALSE,NA,parsed_table,FALSE,7865,3316,181.25,43.39310344827586,257,69.81802041722148,0.271665449094247,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",B,4,B4,NA,selected,NA,selected,NA,NA,blue,49,NA,NA,NA,112.65,NA,FALSE,FALSE,NA,parsed_table,FALSE,9689,1824,177,54.740112994350284,257,86.0097647581003,0.334668345362258,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",B,4,B4,NA,selected,NA,selected,NA,NA,blue,49,NA,NA,NA,112.65,NA,FALSE,FALSE,NA,parsed_table,FALSE,10638,949,174.5,60.96275071633238,257,94.4340878828229,0.36744781277363,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",B,5,B5,NA,selected,NA,selected,NA,NA,blue,50,NA,NA,NA,92.534,NA,FALSE,FALSE,NA,parsed_table,FALSE,376,0,186.5,2.0160857908847185,376,4.0633713013595,0.010806838567445479,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",B,5,B5,NA,selected,NA,selected,NA,NA,blue,50,NA,NA,NA,92.534,NA,FALSE,FALSE,NA,parsed_table,FALSE,2531,2155,181.5,13.944903581267218,376,27.35210841420451,0.07274496918671412,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",B,5,B5,NA,selected,NA,selected,NA,NA,blue,50,NA,NA,NA,92.534,NA,FALSE,FALSE,NA,parsed_table,FALSE,7603,5072,181.25,41.94758620689655,376,82.16439362828798,0.21852232347948927,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",B,5,B5,NA,selected,NA,selected,NA,NA,blue,50,NA,NA,NA,92.534,NA,FALSE,FALSE,NA,parsed_table,FALSE,9956,2353,177,56.24858757062147,376,107.59288477748719,0.28615128930182765,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",B,5,B5,NA,selected,NA,selected,NA,NA,blue,50,NA,NA,NA,92.534,NA,FALSE,FALSE,NA,parsed_table,FALSE,11614,1658,174.5,66.55587392550143,376,125.51062312231178,0.33380484872955263,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,196,0,186.5,1.0509383378016086,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,187,-9,181.5,1.0303030303030303,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,187,0,181.25,1.0317241379310345,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,187,0,177,1.0564971751412429,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,183,-4,174.5,1.0487106017191976,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",C,1,C1,NA,selected,NA,selected,NA,NA,blue,51,NA,NA,NA,119.131,NA,FALSE,FALSE,NA,parsed_table,FALSE,385,0,186.5,2.064343163538874,385,3.2317364917611706,0.008394120757821222,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",C,1,C1,NA,selected,NA,selected,NA,NA,blue,51,NA,NA,NA,119.131,NA,FALSE,FALSE,NA,parsed_table,FALSE,4280,3895,181.5,23.581267217630852,385,35.92683684347483,0.09331645933370085,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",C,1,C1,NA,selected,NA,selected,NA,NA,blue,51,NA,NA,NA,119.131,NA,FALSE,FALSE,NA,parsed_table,FALSE,9331,5051,181.25,51.48137931034483,385,78.32554079122983,0.20344296309410345,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",C,1,C1,NA,selected,NA,selected,NA,NA,blue,51,NA,NA,NA,119.131,NA,FALSE,FALSE,NA,parsed_table,FALSE,10046,715,177,56.75706214689266,385,84.32733713307199,0.2190320445014857,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",C,1,C1,NA,selected,NA,selected,NA,NA,blue,51,NA,NA,NA,119.131,NA,FALSE,FALSE,NA,parsed_table,FALSE,9541,-505,174.5,54.67621776504298,385,80.08830615037228,0.20802157441655136,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",C,2,C2,NA,selected,NA,selected,NA,NA,blue,52,NA,NA,NA,112.417,NA,FALSE,FALSE,NA,parsed_table,FALSE,392,0,186.5,2.1018766756032172,392,3.487017088162822,0.008895451755517404,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",C,2,C2,NA,selected,NA,selected,NA,NA,blue,52,NA,NA,NA,112.417,NA,FALSE,FALSE,NA,parsed_table,FALSE,6262,5870,181.5,34.50137741046832,392,55.70331889304998,0.1421003032985969,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",C,2,C2,NA,selected,NA,selected,NA,NA,blue,52,NA,NA,NA,112.417,NA,FALSE,FALSE,NA,parsed_table,FALSE,9753,3491,181.25,53.80965517241379,392,86.75734097156123,0.22131974737643173,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",C,2,C2,NA,selected,NA,selected,NA,NA,blue,52,NA,NA,NA,112.417,NA,FALSE,FALSE,NA,parsed_table,FALSE,10597,844,177,59.87005649717514,392,94.26510225321793,0.24047219962555594,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",C,2,C2,NA,selected,NA,selected,NA,NA,blue,52,NA,NA,NA,112.417,NA,FALSE,FALSE,NA,parsed_table,FALSE,8816,-1781,174.5,50.5214899713467,392,78.42230267664144,0.20005689458326895,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",C,3,C3,NA,selected,NA,selected,NA,NA,blue,53,NA,NA,NA,94.709,NA,FALSE,FALSE,NA,parsed_table,FALSE,273,0,186.5,1.4638069705093835,273,2.882513805446156,0.010558658628007898,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",C,3,C3,NA,selected,NA,selected,NA,NA,blue,53,NA,NA,NA,94.709,NA,FALSE,FALSE,NA,parsed_table,FALSE,4879,4606,181.5,26.881542699724516,273,51.51569544605053,0.1887021811210642,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",C,3,C3,NA,selected,NA,selected,NA,NA,blue,53,NA,NA,NA,94.709,NA,FALSE,FALSE,NA,parsed_table,FALSE,8943,4064,181.25,49.34068965517241,273,94.42608411027463,0.34588309197902795,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",C,3,C3,NA,selected,NA,selected,NA,NA,blue,53,NA,NA,NA,94.709,NA,FALSE,FALSE,NA,parsed_table,FALSE,9957,1014,177,56.25423728813559,273,105.13256395907463,0.3851009668830573,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",C,3,C3,NA,selected,NA,selected,NA,NA,blue,53,NA,NA,NA,94.709,NA,FALSE,FALSE,NA,parsed_table,FALSE,10322,365,174.5,59.15186246418338,273,108.98647435829751,0.3992178547922986,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",C,4,C4,NA,selected,NA,selected,NA,NA,blue,54,NA,NA,NA,90.988,NA,FALSE,FALSE,NA,parsed_table,FALSE,271,0,186.5,1.4530831099195711,271,2.978414736009144,0.010990460280476547,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",C,4,C4,NA,selected,NA,selected,NA,NA,blue,54,NA,NA,NA,90.988,NA,FALSE,FALSE,NA,parsed_table,FALSE,1206,935,181.5,6.644628099173554,271,13.254495098254715,0.04890957600831998,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",C,4,C4,NA,selected,NA,selected,NA,NA,blue,54,NA,NA,NA,90.988,NA,FALSE,FALSE,NA,parsed_table,FALSE,3823,2617,181.25,21.092413793103447,271,42.01652965226184,0.1550425448422946,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",C,4,C4,NA,selected,NA,selected,NA,NA,blue,54,NA,NA,NA,90.988,NA,FALSE,FALSE,NA,parsed_table,FALSE,5908,2085,177,33.378531073446325,271,64.93163933705543,0.2396001451551861,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",C,4,C4,NA,selected,NA,selected,NA,NA,blue,54,NA,NA,NA,90.988,NA,FALSE,FALSE,NA,parsed_table,FALSE,6868,960,174.5,39.35816618911175,271,75.48248120631293,0.2785331409827045,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",C,5,C5,NA,selected,NA,selected,NA,NA,blue,55,NA,NA,NA,96.921,NA,FALSE,FALSE,NA,parsed_table,FALSE,385,0,186.5,2.064343163538874,385,3.97230734309386,0.010317681410633401,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",C,5,C5,NA,selected,NA,selected,NA,NA,blue,55,NA,NA,NA,96.921,NA,FALSE,FALSE,NA,parsed_table,FALSE,3970,3585,181.5,21.8732782369146,385,40.961195200214604,0.10639271480575221,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",C,5,C5,NA,selected,NA,selected,NA,NA,blue,55,NA,NA,NA,96.921,NA,FALSE,FALSE,NA,parsed_table,FALSE,6913,2943,181.25,38.140689655172416,385,71.3261315917087,0.18526267945898364,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",C,5,C5,NA,selected,NA,selected,NA,NA,blue,55,NA,NA,NA,96.921,NA,FALSE,FALSE,NA,parsed_table,FALSE,7971,1058,177,45.03389830508475,385,82.24223852415885,0.21361620395885414,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",C,5,C5,NA,selected,NA,selected,NA,NA,blue,55,NA,NA,NA,96.921,NA,FALSE,FALSE,NA,parsed_table,FALSE,8537,566,174.5,48.92263610315186,385,88.08204620257735,0.22878453559111,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,189,0,186.5,1.0134048257372654,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,183,-6,181.5,1.0082644628099173,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,183,0,181.25,1.0096551724137932,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,173,-10,177,0.9774011299435028,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,170,-3,174.5,0.9742120343839542,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",D,1,D1,NA,selected,NA,selected,NA,NA,blue,56,NA,NA,NA,118.944,NA,FALSE,FALSE,NA,parsed_table,FALSE,294,0,186.5,1.5764075067024128,294,2.4717514124293785,0.008407317729351627,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",D,1,D1,NA,selected,NA,selected,NA,NA,blue,56,NA,NA,NA,118.944,NA,FALSE,FALSE,NA,parsed_table,FALSE,4421,4127,181.5,24.358126721763085,294,37.16875168146355,0.12642432544715493,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",D,1,D1,NA,selected,NA,selected,NA,NA,blue,56,NA,NA,NA,118.944,NA,FALSE,FALSE,NA,parsed_table,FALSE,7738,3317,181.25,42.69241379310345,294,65.05582458972289,0.22127831493103023,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.5.txt,plate-S-blue-T1.5.txt,s-blue,1.5,2026-03-30T12:08:24Z,23.6,"528/20,528/20",D,1,D1,NA,selected,NA,selected,NA,NA,blue,56,NA,NA,NA,118.944,NA,FALSE,FALSE,NA,parsed_table,FALSE,8894,1156,177,50.24858757062147,294,74.77468388485337,0.25433565947229037,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T2.0.txt,plate-S-blue-T2.0.txt,s-blue,2,2026-03-30T12:39:40Z,24,"528/20,528/20",D,1,D1,NA,selected,NA,selected,NA,NA,blue,56,NA,NA,NA,118.944,NA,FALSE,FALSE,NA,parsed_table,FALSE,9253,359,174.5,53.02578796561605,294,77.79291094969061,0.26460173792411773,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.0.txt,plate-S-blue-T0.0.txt,s-blue,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",D,2,D2,NA,selected,NA,selected,NA,NA,blue,57,NA,NA,NA,125.335,NA,FALSE,FALSE,NA,parsed_table,FALSE,318,0,186.5,1.7050938337801609,318,2.5372003031874577,0.007978617305620937,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T0.5.txt,plate-S-blue-T0.5.txt,s-blue,0.5,2026-03-30T11:00:12Z,21.9,"528/20,528/20",D,2,D2,NA,selected,NA,selected,NA,NA,blue,57,NA,NA,NA,125.335,NA,FALSE,FALSE,NA,parsed_table,FALSE,4533,4215,181.5,24.975206611570247,318,36.1670722463797,0.11373293159238901,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-blue-T1.0.txt,plate-S-blue-T1.0.txt,s-blue,1,2026-03-30T11:34:52Z,22.9,"528/20,528/20",D,2,D2,NA,selected,NA,selected,NA,NA,blue,57,NA,NA,NA,125.335,NA,FALSE,FALSE,NA,parsed_table,FALSE,8789,4256,181.25,48.49103448275862,318,70.12406749910241,0.22051593553176857,NA,NA
